# E (MeV)|Geant_Asym|Physics_Asym
0.4850000000 0.00002074074057 0.00002230000000
0.4880000000 0.00002085202067 0.00002250000000
0.4910000000 0.00002096301253 0.00002260000000
0.4940000000 0.00002107371753 0.00002270000000
0.4980000000 0.00002118413703 0.00002280000000
0.5010000000 0.00002129427238 0.00002290000000
0.5040000000 0.00002140412495 0.00002300000000
0.5080000000 0.00002151369609 0.00002320000000
0.5110000000 0.00002162298713 0.00002330000000
0.5140000000 0.00002173199942 0.00002340000000
0.5180000000 0.00002184073429 0.00002350000000
0.5210000000 0.00002194919307 0.00002360000000
0.5240000000 0.00002205737709 0.00002370000000
0.5280000000 0.00002216528766 0.00002380000000
0.5310000000 0.00002227292610 0.00002390000000
0.5340000000 0.00002238029371 0.00002410000000
0.5370000000 0.00002248739181 0.00002420000000
0.5410000000 0.00002259422169 0.00002430000000
0.5440000000 0.00002270078464 0.00002440000000
0.5470000000 0.00002280708196 0.00002450000000
0.5510000000 0.00002291311492 0.00002460000000
0.5540000000 0.00002301888481 0.00002470000000
0.5570000000 0.00002312439291 0.00002480000000
0.5610000000 0.00002322964047 0.00002490000000
0.5640000000 0.00002333462876 0.00002510000000
0.5670000000 0.00002343935905 0.00002520000000
0.5700000000 0.00002354383259 0.00002530000000
0.5740000000 0.00002364805063 0.00002540000000
0.5770000000 0.00002375201440 0.00002550000000
0.5800000000 0.00002385572516 0.00002560000000
0.5840000000 0.00002395918414 0.00002570000000
0.5870000000 0.00002406239256 0.00002580000000
0.5900000000 0.00002416535165 0.00002590000000
0.5940000000 0.00002426806263 0.00002600000000
0.5970000000 0.00002437052673 0.00002610000000
0.6000000000 0.00002447274513 0.00002620000000
0.6040000000 0.00002457471907 0.00002630000000
0.6070000000 0.00002467644972 0.00002650000000
0.6100000000 0.00002477793830 0.00002660000000
0.6130000000 0.00002487918599 0.00002670000000
0.6170000000 0.00002498019397 0.00002680000000
0.6200000000 0.00002508096344 0.00002690000000
0.6230000000 0.00002518149556 0.00002700000000
0.6270000000 0.00002528179151 0.00002710000000
0.6300000000 0.00002538185245 0.00002720000000
0.6330000000 0.00002548167956 0.00002730000000
0.6370000000 0.00002558127398 0.00002740000000
0.6400000000 0.00002568063687 0.00002750000000
0.6430000000 0.00002577976938 0.00002760000000
0.6470000000 0.00002587867265 0.00002770000000
0.6500000000 0.00002597734783 0.00002780000000
0.6530000000 0.00002607579604 0.00002790000000
0.6560000000 0.00002617401841 0.00002800000000
0.6600000000 0.00002627201608 0.00002810000000
0.6630000000 0.00002636979015 0.00002820000000
0.6660000000 0.00002646734176 0.00002830000000
0.6700000000 0.00002656467200 0.00002840000000
0.6730000000 0.00002666178199 0.00002850000000
0.6760000000 0.00002675867282 0.00002860000000
0.6800000000 0.00002685534560 0.00002870000000
0.6830000000 0.00002695180141 0.00002880000000
0.6860000000 0.00002704804135 0.00002890000000
0.6900000000 0.00002714406650 0.00002900000000
0.6930000000 0.00002723987794 0.00002910000000
0.6960000000 0.00002733547674 0.00002920000000
0.6990000000 0.00002743086396 0.00002930000000
0.7030000000 0.00002752604069 0.00002940000000
0.7060000000 0.00002762100798 0.00002950000000
0.7090000000 0.00002771576688 0.00002960000000
0.7130000000 0.00002781031844 0.00002970000000
0.7160000000 0.00002790466372 0.00002980000000
0.7190000000 0.00002799880375 0.00002990000000
0.7230000000 0.00002809273958 0.00003000000000
0.7260000000 0.00002818647224 0.00003010000000
0.7290000000 0.00002828000276 0.00003020000000
0.7330000000 0.00002837333216 0.00003030000000
0.7360000000 0.00002846646146 0.00003040000000
0.7390000000 0.00002855939168 0.00003050000000
0.7420000000 0.00002865212384 0.00003060000000
0.7460000000 0.00002874465893 0.00003070000000
0.7490000000 0.00002883699796 0.00003080000000
0.7520000000 0.00002892914193 0.00003090000000
0.7560000000 0.00002902109184 0.00003100000000
0.7590000000 0.00002911284867 0.00003110000000
0.7620000000 0.00002920441341 0.00003120000000
0.7660000000 0.00002929578703 0.00003130000000
0.7690000000 0.00002938697053 0.00003140000000
0.7720000000 0.00002947796486 0.00003150000000
0.7760000000 0.00002956877100 0.00003160000000
0.7790000000 0.00002965938991 0.00003170000000
0.7820000000 0.00002974982255 0.00003180000000
0.7850000000 0.00002984006987 0.00003190000000
0.7890000000 0.00002993013283 0.00003200000000
0.7920000000 0.00003002001237 0.00003210000000
0.7950000000 0.00003010970943 0.00003220000000
0.7990000000 0.00003019922496 0.00003220000000
0.8020000000 0.00003028855988 0.00003230000000
0.8050000000 0.00003037771513 0.00003240000000
0.8090000000 0.00003046669162 0.00003250000000
0.8120000000 0.00003055549029 0.00003260000000
0.8150000000 0.00003064411205 0.00003270000000
0.8190000000 0.00003073255780 0.00003280000000
0.8220000000 0.00003082082847 0.00003290000000
0.8250000000 0.00003090892495 0.00003300000000
0.8280000000 0.00003099684814 0.00003310000000
0.8320000000 0.00003108459894 0.00003320000000
0.8350000000 0.00003117217824 0.00003330000000
0.8380000000 0.00003125958693 0.00003340000000
0.8420000000 0.00003134682589 0.00003350000000
0.8450000000 0.00003143389600 0.00003360000000
0.8480000000 0.00003152079814 0.00003360000000
0.8520000000 0.00003160753317 0.00003370000000
0.8550000000 0.00003169410197 0.00003380000000
0.8580000000 0.00003178050540 0.00003390000000
0.8620000000 0.00003186674431 0.00003400000000
0.8650000000 0.00003195281957 0.00003410000000
0.8680000000 0.00003203873201 0.00003420000000
0.8710000000 0.00003212448250 0.00003430000000
0.8750000000 0.00003221007186 0.00003440000000
0.8780000000 0.00003229550094 0.00003450000000
0.8810000000 0.00003238077058 0.00003460000000
0.8850000000 0.00003246588160 0.00003460000000
0.8880000000 0.00003255083483 0.00003470000000
0.8910000000 0.00003263563110 0.00003480000000
0.8950000000 0.00003272027122 0.00003490000000
0.8980000000 0.00003280475600 0.00003500000000
0.9010000000 0.00003288908626 0.00003510000000
0.9050000000 0.00003297326281 0.00003520000000
0.9080000000 0.00003305728644 0.00003530000000
0.9110000000 0.00003314115796 0.00003540000000
0.9140000000 0.00003322487816 0.00003540000000
0.9180000000 0.00003330844783 0.00003550000000
0.9210000000 0.00003339186776 0.00003560000000
0.9240000000 0.00003347513873 0.00003570000000
0.9280000000 0.00003355826152 0.00003580000000
0.9310000000 0.00003364123691 0.00003590000000
0.9340000000 0.00003372406567 0.00003600000000
0.9380000000 0.00003380674856 0.00003610000000
0.9410000000 0.00003388928635 0.00003620000000
0.9440000000 0.00003397167980 0.00003620000000
0.9480000000 0.00003405392967 0.00003630000000
0.9510000000 0.00003413603670 0.00003640000000
0.9540000000 0.00003421800165 0.00003650000000
0.9570000000 0.00003429982526 0.00003660000000
0.9610000000 0.00003438150828 0.00003670000000
0.9640000000 0.00003446305143 0.00003680000000
0.9670000000 0.00003454445546 0.00003690000000
0.9710000000 0.00003462572109 0.00003690000000
0.9740000000 0.00003470684905 0.00003700000000
0.9770000000 0.00003478784006 0.00003710000000
0.9810000000 0.00003486869484 0.00003720000000
0.9840000000 0.00003494941410 0.00003730000000
0.9870000000 0.00003502999856 0.00003740000000
0.9910000000 0.00003511044892 0.00003750000000
0.9940000000 0.00003519076589 0.00003750000000
0.9970000000 0.00003527095016 0.00003760000000
1.000000000 0.00003535100243 0.00003770000000
1.004000000 0.00003543092340 0.00003780000000
1.007000000 0.00003551071375 0.00003790000000
1.010000000 0.00003559037417 0.00003800000000
1.014000000 0.00003566990534 0.00003800000000
1.017000000 0.00003574930794 0.00003810000000
1.020000000 0.00003582858264 0.00003820000000
1.024000000 0.00003590773012 0.00003830000000
1.027000000 0.00003598675104 0.00003840000000
1.030000000 0.00003606564606 0.00003850000000
1.034000000 0.00003614441584 0.00003860000000
1.037000000 0.00003622306105 0.00003860000000
1.040000000 0.00003630158233 0.00003870000000
1.043000000 0.00003637998033 0.00003880000000
1.047000000 0.00003645825571 0.00003890000000
1.050000000 0.00003653640909 0.00003900000000
1.053000000 0.00003661444113 0.00003910000000
1.057000000 0.00003669235245 0.00003910000000
1.060000000 0.00003677014368 0.00003920000000
1.063000000 0.00003684781547 0.00003930000000
1.067000000 0.00003692536842 0.00003940000000
1.070000000 0.00003700280316 0.00003950000000
1.073000000 0.00003708012032 0.00003960000000
1.077000000 0.00003715732049 0.00003960000000
1.080000000 0.00003723440431 0.00003970000000
1.083000000 0.00003731137236 0.00003980000000
1.086000000 0.00003738822526 0.00003990000000
1.090000000 0.00003746496361 0.00004000000000
1.093000000 0.00003754158800 0.00004000000000
1.096000000 0.00003761809904 0.00004010000000
1.100000000 0.00003769449730 0.00004020000000
1.103000000 0.00003777078337 0.00004030000000
1.106000000 0.00003784695785 0.00004040000000
1.110000000 0.00003792302130 0.00004050000000
1.113000000 0.00003799897431 0.00004050000000
1.116000000 0.00003807481746 0.00004060000000
1.120000000 0.00003815055130 0.00004070000000
1.123000000 0.00003822617641 0.00004080000000
1.126000000 0.00003830169336 0.00004090000000
1.129000000 0.00003837710270 0.00004090000000
1.133000000 0.00003845240498 0.00004100000000
1.136000000 0.00003852760077 0.00004110000000
1.139000000 0.00003860269062 0.00004120000000
1.143000000 0.00003867767506 0.00004130000000
1.146000000 0.00003875255466 0.00004130000000
1.149000000 0.00003882732993 0.00004140000000
1.153000000 0.00003890200144 0.00004150000000
1.156000000 0.00003897656970 0.00004160000000
1.159000000 0.00003905103525 0.00004170000000
1.162000000 0.00003912539862 0.00004170000000
1.166000000 0.00003919966033 0.00004180000000
1.169000000 0.00003927382090 0.00004190000000
1.172000000 0.00003934788086 0.00004200000000
1.176000000 0.00003942184072 0.00004210000000
1.179000000 0.00003949570098 0.00004210000000
1.182000000 0.00003956946217 0.00004220000000
1.186000000 0.00003964312477 0.00004230000000
1.189000000 0.00003971668931 0.00004240000000
1.192000000 0.00003979015627 0.00004240000000
1.196000000 0.00003986352616 0.00004250000000
1.199000000 0.00003993679947 0.00004260000000
1.202000000 0.00004000997668 0.00004270000000
1.205000000 0.00004008305828 0.00004280000000
1.209000000 0.00004015604477 0.00004280000000
1.212000000 0.00004022893661 0.00004290000000
1.215000000 0.00004030173430 0.00004300000000
1.219000000 0.00004037443829 0.00004310000000
1.222000000 0.00004044704907 0.00004310000000
1.225000000 0.00004051956710 0.00004320000000
1.229000000 0.00004059199286 0.00004330000000
1.232000000 0.00004066432679 0.00004340000000
1.235000000 0.00004073656937 0.00004350000000
1.239000000 0.00004080872105 0.00004350000000
1.242000000 0.00004088078228 0.00004360000000
1.245000000 0.00004095275352 0.00004370000000
1.248000000 0.00004102463521 0.00004380000000
1.252000000 0.00004109642779 0.00004380000000
1.255000000 0.00004116813172 0.00004390000000
1.258000000 0.00004123974742 0.00004400000000
1.262000000 0.00004131127535 0.00004410000000
1.265000000 0.00004138271592 0.00004410000000
1.268000000 0.00004145406957 0.00004420000000
1.272000000 0.00004152533672 0.00004430000000
1.275000000 0.00004159651781 0.00004440000000
1.278000000 0.00004166761326 0.00004440000000
1.282000000 0.00004173862347 0.00004450000000
1.285000000 0.00004180954888 0.00004460000000
1.288000000 0.00004188038989 0.00004470000000
1.291000000 0.00004195114691 0.00004480000000
1.295000000 0.00004202182035 0.00004480000000
1.298000000 0.00004209241062 0.00004490000000
1.301000000 0.00004216291812 0.00004500000000
1.305000000 0.00004223334324 0.00004510000000
1.308000000 0.00004230368639 0.00004510000000
1.311000000 0.00004237394796 0.00004520000000
1.315000000 0.00004244412833 0.00004530000000
1.318000000 0.00004251422790 0.00004540000000
1.321000000 0.00004258424706 0.00004540000000
1.325000000 0.00004265418618 0.00004550000000
1.328000000 0.00004272404564 0.00004560000000
1.331000000 0.00004279382583 0.00004560000000
1.334000000 0.00004286352712 0.00004570000000
1.338000000 0.00004293314987 0.00004580000000
1.341000000 0.00004300269446 0.00004590000000
1.344000000 0.00004307216126 0.00004590000000
1.348000000 0.00004314155063 0.00004600000000
1.351000000 0.00004321086293 0.00004610000000
1.354000000 0.00004328009852 0.00004620000000
1.358000000 0.00004334925775 0.00004620000000
1.361000000 0.00004341834098 0.00004630000000
1.364000000 0.00004348734856 0.00004640000000
1.368000000 0.00004355628084 0.00004650000000
1.371000000 0.00004362513816 0.00004650000000
1.374000000 0.00004369392086 0.00004660000000
1.377000000 0.00004376262930 0.00004670000000
1.381000000 0.00004383126379 0.00004680000000
1.384000000 0.00004389982469 0.00004680000000
1.387000000 0.00004396831232 0.00004690000000
1.391000000 0.00004403672701 0.00004700000000
1.394000000 0.00004410506909 0.00004700000000
1.397000000 0.00004417333888 0.00004710000000
1.401000000 0.00004424153672 0.00004720000000
1.404000000 0.00004430966290 0.00004730000000
1.407000000 0.00004437771777 0.00004730000000
1.411000000 0.00004444570163 0.00004740000000
1.414000000 0.00004451361478 0.00004750000000
1.417000000 0.00004458145756 0.00004760000000
1.420000000 0.00004464923025 0.00004760000000
1.424000000 0.00004471693317 0.00004770000000
1.427000000 0.00004478456661 0.00004780000000
1.430000000 0.00004485213089 0.00004780000000
1.434000000 0.00004491962630 0.00004790000000
1.437000000 0.00004498705312 0.00004800000000
1.440000000 0.00004505441167 0.00004810000000
1.444000000 0.00004512170222 0.00004810000000
1.447000000 0.00004518892506 0.00004820000000
1.450000000 0.00004525608049 0.00004830000000
1.454000000 0.00004532316878 0.00004830000000
1.457000000 0.00004539019022 0.00004840000000
1.460000000 0.00004545714509 0.00004850000000
1.463000000 0.00004552403365 0.00004860000000
1.467000000 0.00004559085620 0.00004860000000
1.470000000 0.00004565761299 0.00004870000000
1.473000000 0.00004572430430 0.00004880000000
1.477000000 0.00004579093040 0.00004880000000
1.480000000 0.00004585749155 0.00004890000000
1.483000000 0.00004592398801 0.00004900000000
1.487000000 0.00004599042004 0.00004900000000
1.490000000 0.00004605678792 0.00004910000000
1.493000000 0.00004612309187 0.00004920000000
1.497000000 0.00004618933218 0.00004930000000
1.500000000 0.00004625550907 0.00004930000000
1.503000000 0.00004632162282 0.00004940000000
1.506000000 0.00004638767365 0.00004950000000
1.510000000 0.00004645366182 0.00004950000000
1.513000000 0.00004651958757 0.00004960000000
1.516000000 0.00004658545114 0.00004970000000
1.520000000 0.00004665125277 0.00004970000000
1.523000000 0.00004671699270 0.00004980000000
1.526000000 0.00004678267115 0.00004990000000
1.530000000 0.00004684828837 0.00005000000000
1.533000000 0.00004691384457 0.00005000000000
1.536000000 0.00004697934000 0.00005010000000
1.540000000 0.00004704477488 0.00005020000000
1.543000000 0.00004711014942 0.00005020000000
1.546000000 0.00004717546385 0.00005030000000
1.549000000 0.00004724071839 0.00005040000000
1.553000000 0.00004730591326 0.00005040000000
1.556000000 0.00004737104868 0.00005050000000
1.559000000 0.00004743612485 0.00005060000000
1.563000000 0.00004750114199 0.00005060000000
1.566000000 0.00004756610030 0.00005070000000
1.569000000 0.00004763100000 0.00005080000000
1.573000000 0.00004769584129 0.00005080000000
1.576000000 0.00004776062437 0.00005090000000
1.579000000 0.00004782534944 0.00005100000000
1.583000000 0.00004789001671 0.00005110000000
1.586000000 0.00004795462636 0.00005110000000
1.589000000 0.00004801917861 0.00005120000000
1.592000000 0.00004808367363 0.00005130000000
1.596000000 0.00004814811162 0.00005130000000
1.599000000 0.00004821249277 0.00005140000000
1.602000000 0.00004827681727 0.00005150000000
1.606000000 0.00004834108530 0.00005150000000
1.609000000 0.00004840529705 0.00005160000000
1.612000000 0.00004846945269 0.00005170000000
1.616000000 0.00004853355241 0.00005170000000
1.619000000 0.00004859759639 0.00005180000000
1.622000000 0.00004866158481 0.00005190000000
1.626000000 0.00004872551783 0.00005190000000
1.629000000 0.00004878939563 0.00005200000000
1.632000000 0.00004885321837 0.00005210000000
1.635000000 0.00004891698624 0.00005210000000
1.639000000 0.00004898069939 0.00005220000000
1.642000000 0.00004904435800 0.00005230000000
1.645000000 0.00004910796221 0.00005230000000
1.649000000 0.00004917151221 0.00005240000000
1.652000000 0.00004923500814 0.00005250000000
1.655000000 0.00004929845016 0.00005250000000
1.659000000 0.00004936183843 0.00005260000000
1.662000000 0.00004942517311 0.00005270000000
1.665000000 0.00004948845434 0.00005270000000
1.669000000 0.00004955168229 0.00005280000000
1.672000000 0.00004961485708 0.00005290000000
1.675000000 0.00004967797889 0.00005290000000
1.678000000 0.00004974104784 0.00005300000000
1.682000000 0.00004980406410 0.00005310000000
1.685000000 0.00004986702778 0.00005310000000
1.688000000 0.00004992993905 0.00005320000000
1.692000000 0.00004999279803 0.00005330000000
1.695000000 0.00005005560487 0.00005330000000
1.698000000 0.00005011835970 0.00005340000000
1.702000000 0.00005018106266 0.00005350000000
1.705000000 0.00005024371387 0.00005350000000
1.708000000 0.00005030631347 0.00005360000000
1.711000000 0.00005036886159 0.00005370000000
1.715000000 0.00005043135836 0.00005370000000
1.718000000 0.00005049380390 0.00005380000000
1.721000000 0.00005055619833 0.00005390000000
1.725000000 0.00005061854178 0.00005390000000
1.728000000 0.00005068083438 0.00005400000000
1.731000000 0.00005074307623 0.00005400000000
1.735000000 0.00005080526747 0.00005410000000
1.738000000 0.00005086740820 0.00005420000000
1.741000000 0.00005092949854 0.00005420000000
1.745000000 0.00005099153861 0.00005430000000
1.748000000 0.00005105352852 0.00005440000000
1.751000000 0.00005111546837 0.00005440000000
1.754000000 0.00005117735828 0.00005450000000
1.758000000 0.00005123919836 0.00005460000000
1.761000000 0.00005130098871 0.00005460000000
1.764000000 0.00005136272944 0.00005470000000
1.768000000 0.00005142442064 0.00005480000000
1.771000000 0.00005148606243 0.00005480000000
1.774000000 0.00005154765490 0.00005490000000
1.778000000 0.00005160919816 0.00005500000000
1.781000000 0.00005167069229 0.00005500000000
1.784000000 0.00005173213740 0.00005510000000
1.788000000 0.00005179353358 0.00005510000000
1.791000000 0.00005185488093 0.00005520000000
1.794000000 0.00005191617953 0.00005530000000
1.797000000 0.00005197742949 0.00005530000000
1.801000000 0.00005203863088 0.00005540000000
1.804000000 0.00005209978379 0.00005550000000
1.807000000 0.00005216088832 0.00005550000000
1.811000000 0.00005222194455 0.00005560000000
1.814000000 0.00005228295255 0.00005570000000
1.817000000 0.00005234391243 0.00005570000000
1.821000000 0.00005240482425 0.00005580000000
1.824000000 0.00005246568810 0.00005580000000
1.827000000 0.00005252650405 0.00005590000000
1.831000000 0.00005258727219 0.00005600000000
1.834000000 0.00005264799260 0.00005600000000
1.837000000 0.00005270866533 0.00005610000000
1.840000000 0.00005276929048 0.00005620000000
1.844000000 0.00005282986811 0.00005620000000
1.847000000 0.00005289039830 0.00005630000000
1.850000000 0.00005295088111 0.00005640000000
1.854000000 0.00005301131662 0.00005640000000
1.857000000 0.00005307170488 0.00005650000000
1.860000000 0.00005313204598 0.00005650000000
1.864000000 0.00005319233998 0.00005660000000
1.867000000 0.00005325258693 0.00005670000000
1.870000000 0.00005331278691 0.00005670000000
1.874000000 0.00005337293997 0.00005680000000
1.877000000 0.00005343304618 0.00005690000000
1.880000000 0.00005349310560 0.00005690000000
1.883000000 0.00005355311828 0.00005700000000
1.887000000 0.00005361308428 0.00005700000000
1.890000000 0.00005367300367 0.00005710000000
1.893000000 0.00005373287649 0.00005720000000
1.897000000 0.00005379270280 0.00005720000000
1.900000000 0.00005385248266 0.00005730000000
1.903000000 0.00005391221611 0.00005740000000
1.907000000 0.00005397190321 0.00005740000000
1.910000000 0.00005403154401 0.00005750000000
1.913000000 0.00005409113856 0.00005750000000
1.917000000 0.00005415068690 0.00005760000000
1.920000000 0.00005421018908 0.00005770000000
1.923000000 0.00005426964516 0.00005770000000
1.926000000 0.00005432905517 0.00005780000000
1.930000000 0.00005438841916 0.00005780000000
1.933000000 0.00005444773717 0.00005790000000
1.936000000 0.00005450700925 0.00005800000000
1.940000000 0.00005456623543 0.00005800000000
1.943000000 0.00005462541577 0.00005810000000
1.946000000 0.00005468455029 0.00005820000000
1.950000000 0.00005474363903 0.00005820000000
1.953000000 0.00005480268204 0.00005830000000
1.956000000 0.00005486167935 0.00005830000000
1.960000000 0.00005492063100 0.00005840000000
1.963000000 0.00005497953702 0.00005850000000
1.966000000 0.00005503839744 0.00005850000000
1.969000000 0.00005509721231 0.00005860000000
1.973000000 0.00005515598164 0.00005860000000
1.976000000 0.00005521470548 0.00005870000000
1.979000000 0.00005527338386 0.00005880000000
1.983000000 0.00005533201680 0.00005880000000
1.986000000 0.00005539060433 0.00005890000000
1.989000000 0.00005544914649 0.00005890000000
1.993000000 0.00005550764330 0.00005900000000
1.996000000 0.00005556609478 0.00005910000000
1.999000000 0.00005562450097 0.00005910000000
2.003000000 0.00005568286189 0.00005920000000
2.006000000 0.00005574117756 0.00005920000000
2.009000000 0.00005579944801 0.00005930000000
2.012000000 0.00005585767326 0.00005940000000
2.016000000 0.00005591585333 0.00005940000000
2.019000000 0.00005597398825 0.00005950000000
2.022000000 0.00005603207803 0.00005960000000
2.026000000 0.00005609012269 0.00005960000000
2.029000000 0.00005614812227 0.00005970000000
2.032000000 0.00005620607677 0.00005970000000
2.036000000 0.00005626398621 0.00005980000000
2.039000000 0.00005632185061 0.00005990000000
